logical_table,cell_id,min_accept,persona_id,instance_id,episode_seed,treated_seat,difficulty_scalar,difficulty_tags,normalized_primary,normalized_nash_welfare,deal_rate,dist_to_nbs,gini,cost_usd
all_rational,all_rational,5,,scorable_negotiation-L4-8a29217702,1,,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-8a29217702,0,,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_rational,all_rational,5,,scorable_negotiation-L4-8a29217702,2,,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-32200851b2,1,,0.562257,easy;high-conflict,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-65113008ad,0,,0.624796,medium,1.0,0.7017498964087139,1.0,0.0,0.2046875,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-34733a57e6,1,,0.561029,easy;large-frontier,0.6545,0.0,1.0,0.981524562248709,0.5133689839572193,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-611ee402f7,4,,0.55854,easy,0.7771,0.4071349503540577,1.0,0.9769322878771961,0.3275862068965517,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-34733a57e6,3,,0.561029,easy;large-frontier,0.8189,0.49770797871675715,1.0,0.4992332615113796,0.3161904761904762,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-32200851b2,3,,0.562257,easy;high-conflict,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-65113008ad,3,,0.624796,medium,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-a483b0d80d,0,,0.546303,easy,0.9987,0.42368425425403855,1.0,0.8496454618458733,0.3593220338983051,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-65113008ad,1,,0.624796,medium,0.7273,0.39535375802660444,1.0,0.8119164200542294,0.3843575418994413,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-34733a57e6,2,,0.561029,easy;large-frontier,1.0,0.0,1.0,0.7650099865779283,0.3617224880382775,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-65113008ad,4,,0.624796,medium,0.9817,0.5826707358115123,1.0,0.40449975030660673,0.36205533596837947,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-a483b0d80d,4,,0.546303,easy,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-a483b0d80d,2,,0.546303,easy,0.8218,0.3193953872085356,1.0,1.0423728806838854,0.4589861751152074,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-32200851b2,2,,0.562257,easy;high-conflict,0.895,0.0,1.0,1.1083756361959245,0.4456140350877193,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-611ee402f7,0,,0.55854,easy,0.6852,0.23554619102058624,1.0,1.33484974844896,0.4484848484848485,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-65113008ad,2,,0.624796,medium,0.9155,0.6542865899164096,1.0,0.5756750162667985,0.1606694560669456,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-611ee402f7,2,,0.55854,easy,0.9966,0.5664887692514268,1.0,0.3427171720460331,0.3779935275080906,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-32200851b2,0,,0.562257,easy;high-conflict,0.811,0.0,1.0,1.0144428543822357,0.33084112149532713,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-611ee402f7,1,,0.55854,easy,0.9966,0.5664887692514268,1.0,0.3427171720460331,0.3779935275080906,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-34733a57e6,4,,0.561029,easy;large-frontier,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-32200851b2,4,,0.562257,easy;high-conflict,0.7117,0.3085479145674254,1.0,1.0930910345386184,0.438,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-a483b0d80d,3,,0.546303,easy,0.9244,0.46659111489790084,1.0,0.7080818834056857,0.25504587155963304,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-a483b0d80d,1,,0.546303,easy,0.896,0.4243921933927948,1.0,0.7806808771127551,0.37106382978723407,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-611ee402f7,3,,0.55854,easy,0.9013,0.515495742659004,1.0,0.4100914424251174,0.3276595744680851,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L0-34733a57e6,0,,0.561029,easy;large-frontier,1.0,0.0,1.0,0.7650099865779283,0.3617224880382775,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-19dae4b672,3,,0.62258,high-conflict;medium,0.9906,0.5169886604843249,1.0,0.6826310460366771,0.27162790697674416,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-996daa4124,1,,0.61343,easy;large-frontier,0.677,0.381302011693714,1.0,0.9907112201981491,0.23466666666666666,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-19dae4b672,0,,0.62258,high-conflict;medium,0.9906,0.5169886604843249,1.0,0.6826310460366771,0.27162790697674416,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-aabb4d986b,3,,0.614162,easy,1.0,0.5847894682720773,1.0,0.29494716168901497,0.3249230769230769,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-19dae4b672,4,,0.62258,high-conflict;medium,0.8962,0.0,1.0,0.6864496724960109,0.5021739130434782,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-282034699c,0,,0.600081,easy;large-frontier,0.7241,0.41198680336189464,1.0,1.1265990723855428,0.33933649289099527,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-282034699c,4,,0.600081,easy;large-frontier,0.7031,0.43590696117981353,1.0,1.1078853863399263,0.264,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-aabb4d986b,2,,0.614162,easy,0.6464,0.3884791474862313,1.0,1.302802018222222,0.3804878048780488,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-282034699c,1,,0.600081,easy;large-frontier,0.8211,0.563737899297598,1.0,0.8926034084321328,0.26842105263157895,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-a9097927ce,2,,0.551691,easy,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-a9097927ce,1,,0.551691,easy,0.9888,0.0,1.0,0.827753711816601,0.3292307692307692,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-a9097927ce,3,,0.551691,easy,0.5756,0.237935374908484,1.0,1.021497897947166,0.5777777777777777,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-996daa4124,0,,0.61343,easy;large-frontier,0.8835,0.4676486583368195,1.0,0.561600755547722,0.3724770642201835,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-a9097927ce,4,,0.551691,easy,0.6428,0.3656746296724128,1.0,0.7232169174176244,0.4091954022988506,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-19dae4b672,1,,0.62258,high-conflict;medium,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-282034699c,2,,0.600081,easy;large-frontier,0.8408,0.5612640037372699,1.0,0.6343370668427433,0.2575107296137339,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-996daa4124,4,,0.61343,easy;large-frontier,0.7479,0.0,1.0,1.0801439075880865,0.46114649681528663,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-19dae4b672,2,,0.62258,high-conflict;medium,0.806,0.3900521741780891,1.0,0.6212700375322922,0.421978021978022,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-aabb4d986b,0,,0.614162,easy,1.0,0.5847894682720773,1.0,0.29494716168901497,0.3249230769230769,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-a9097927ce,0,,0.551691,easy,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-aabb4d986b,1,,0.614162,easy,1.0,0.5847894682720773,1.0,0.29494716168901497,0.3249230769230769,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-996daa4124,2,,0.61343,easy;large-frontier,0.7935,0.44070490886510216,1.0,0.8756316770514245,0.3781094527363184,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-aabb4d986b,4,,0.614162,easy,0.6638,0.4231506646812993,1.0,1.1662438297669266,0.3509090909090909,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-996daa4124,3,,0.61343,easy;large-frontier,0.8835,0.4676486583368195,1.0,0.561600755547722,0.3724770642201835,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L1-282034699c,3,,0.600081,easy;large-frontier,0.9791,0.6216146550434868,1.0,0.34446504045980925,0.31029411764705883,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-df1e479b72,3,,0.63001,medium;small-frontier,0.9974,0.0,1.0,0.9339530288142077,0.4864864864864865,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-103cef6017,3,,0.638165,medium;small-frontier,0.9523,0.533225804277077,1.0,0.3745209340646444,0.32653061224489793,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-df1e479b72,2,,0.63001,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-adac68f4ac,2,,0.642993,large-frontier;medium,1.0,0.6090497177797055,1.0,0.2785627654939933,0.33297297297297296,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-0aa50f7b83,1,,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.7533,0.5063400708169691,1.0,0.6640405747786313,0.3473053892215569,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-1fc37540c8,2,,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,0.9055,0.2931394145305377,1.0,0.48144522596608363,0.44772727272727275,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-0aa50f7b83,4,,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,1.0,0.711959814670554,1.0,0.37421149767279094,0.26291079812206575,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-df1e479b72,0,,0.63001,medium;small-frontier,0.9285,0.6095399231842512,1.0,0.0,0.14782608695652175,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-1fc37540c8,4,,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,0.7009,0.4023713706238395,1.0,0.7197247216363392,0.32116788321167883,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-103cef6017,2,,0.638165,medium;small-frontier,0.8798,0.0,1.0,0.7624667224444774,0.3552795031055901,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-df1e479b72,4,,0.63001,medium;small-frontier,0.9634,0.5843851343208357,1.0,0.30445536856572486,0.2011049723756906,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-df1e479b72,1,,0.63001,medium;small-frontier,0.9974,0.0,1.0,0.9339530288142077,0.4864864864864865,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-adac68f4ac,1,,0.642993,large-frontier;medium,0.9711,0.567941185553376,1.0,0.49571449643171,0.25696969696969696,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-adac68f4ac,3,,0.642993,large-frontier;medium,0.9094,0.5504945285751159,1.0,0.5057195335451523,0.22781456953642384,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-0aa50f7b83,0,,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,0.8679,0.6069187890969205,1.0,0.3646661576182747,0.3504950495049505,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-0aa50f7b83,3,,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,1.0,0.711959814670554,1.0,0.37421149767279094,0.26291079812206575,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-0aa50f7b83,2,,0.679768,hard;high-conflict;large-frontier;no-clear-win-win,1.0,0.711959814670554,1.0,0.37421149767279094,0.26291079812206575,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-103cef6017,4,,0.638165,medium;small-frontier,0.9523,0.533225804277077,1.0,0.3745209340646444,0.32653061224489793,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-1fc37540c8,3,,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,0.8878,0.4864372656929292,1.0,0.7243709137131074,0.33176470588235296,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-adac68f4ac,4,,0.642993,large-frontier;medium,0.984,0.6267326608612243,1.0,0.0,0.32131147540983607,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-103cef6017,1,,0.638165,medium;small-frontier,0.8798,0.0,1.0,0.7624667224444774,0.3552795031055901,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-1fc37540c8,0,,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,1.0,0.6208791766745703,1.0,0.0,0.2320754716981132,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-103cef6017,0,,0.638165,medium;small-frontier,0.9578,0.464110462236373,1.0,0.5062048047298621,0.385929648241206,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-1fc37540c8,1,,0.676476,high-conflict;large-frontier;medium;no-clear-win-win,0.8891,0.39862525191187015,1.0,0.5043263731254787,0.45208333333333334,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L2-adac68f4ac,0,,0.642993,large-frontier;medium,0.8648,0.530562755949202,1.0,0.6479912164000237,0.33375796178343947,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-a8641f6c33,0,,0.651538,medium;small-frontier,1.0,0.5931902678602432,1.0,0.46216222212042785,0.3569620253164557,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-9a1b1c0960,1,,0.689368,hard;pivotal-seat,1.0,0.5651930906483458,1.0,0.0,0.3073170731707317,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-9a1b1c0960,4,,0.689368,hard;pivotal-seat,0.9183,0.550249714729916,1.0,0.531682611776159,0.2318471337579618,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-9a673abad3,3,,0.699699,hard;high-conflict;pivotal-seat,1.0,0.5375432415425709,1.0,0.0,0.28679245283018867,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-46e1252af7,0,,0.684076,hard;pivotal-seat,0.8431,0.7432269180632755,1.0,0.0,0.1068062827225131,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-9a1b1c0960,0,,0.689368,hard;pivotal-seat,1.0,0.5651930906483458,1.0,0.0,0.3073170731707317,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-46e1252af7,4,,0.684076,hard;pivotal-seat,0.8431,0.7432269180632755,1.0,0.0,0.1068062827225131,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-9a673abad3,1,,0.699699,hard;high-conflict;pivotal-seat,0.7641,0.0,1.0,0.9785814714132118,0.5333333333333333,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-9a673abad3,4,,0.699699,hard;high-conflict;pivotal-seat,1.0,0.5375432415425709,1.0,0.0,0.28679245283018867,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-46e1252af7,3,,0.684076,hard;pivotal-seat,1.0,0.6301255536714604,1.0,0.7535799047879709,0.35348837209302325,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-a8641f6c33,3,,0.651538,medium;small-frontier,1.0,0.5931902678602432,1.0,0.46216222212042785,0.3569620253164557,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-46e1252af7,2,,0.684076,hard;pivotal-seat,1.0,0.6301255536714604,1.0,0.7535799047879709,0.35348837209302325,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-d9a0ef3c04,4,,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-a8641f6c33,1,,0.651538,medium;small-frontier,1.0,0.5931902678602432,1.0,0.46216222212042785,0.3569620253164557,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-d9a0ef3c04,2,,0.7161,hard;no-clear-win-win;pivotal-seat,0.9965,0.8567252750493096,1.0,0.3866789581820089,0.41414141414141414,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-9a673abad3,0,,0.699699,hard;high-conflict;pivotal-seat,0.7641,0.0,1.0,0.9785814714132118,0.5333333333333333,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-9a1b1c0960,3,,0.689368,hard;pivotal-seat,0.8658,0.5473985264460587,1.0,0.6283897756239305,0.23333333333333334,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-46e1252af7,1,,0.684076,hard;pivotal-seat,1.0,0.6301255536714604,1.0,0.7535799047879709,0.35348837209302325,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-a8641f6c33,2,,0.651538,medium;small-frontier,0.6793,0.5538446835202459,1.0,0.9478878791784949,0.2823529411764706,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-9a1b1c0960,2,,0.689368,hard;pivotal-seat,0.7693,0.509765213095542,1.0,1.046353207232308,0.3183673469387755,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-d9a0ef3c04,3,,0.7161,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-9a673abad3,2,,0.699699,hard;high-conflict;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-d9a0ef3c04,0,,0.7161,hard;no-clear-win-win;pivotal-seat,1.0,0.9179258437648328,1.0,0.0,0.29333333333333333,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-d9a0ef3c04,1,,0.7161,hard;no-clear-win-win;pivotal-seat,0.9965,0.8567252750493096,1.0,0.3866789581820089,0.41414141414141414,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L3-a8641f6c33,4,,0.651538,medium;small-frontier,0.6421,0.5404762881959199,1.0,0.9985774558708213,0.327007299270073,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-faf2ca7d47,2,,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.0,1.0,1.6334630891922322,0.6121212121212121,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-712ba36a4f,4,,0.706191,hard;no-clear-win-win;pivotal-seat,0.8494,0.0,1.0,0.5282417124405344,0.5034013605442177,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-8a29217702,0,,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,0.9907,0.36929015088966666,1.0,0.7568524893560296,0.535632183908046,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-712ba36a4f,1,,0.706191,hard;no-clear-win-win;pivotal-seat,1.0,0.0,1.0,0.5414187120150269,0.4186046511627907,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-712ba36a4f,2,,0.706191,hard;no-clear-win-win;pivotal-seat,1.0,0.0,1.0,0.5414187120150269,0.4186046511627907,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-8a29217702,4,,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,0.9907,0.36929015088966666,1.0,0.7568524893560296,0.535632183908046,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-faf2ca7d47,4,,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.0,1.0,1.6334630891922322,0.6121212121212121,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-faf2ca7d47,0,,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.0,1.0,1.6334630891922322,0.6121212121212121,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-d49e5fe070,0,,0.672467,medium;small-frontier,0.9816,0.0,1.0,0.7007538705288381,0.3346938775510204,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-faf2ca7d47,3,,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-d49e5fe070,4,,0.672467,medium;small-frontier,1.0,0.704468524997698,1.0,0.0,0.35833333333333334,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-712ba36a4f,3,,0.706191,hard;no-clear-win-win;pivotal-seat,1.0,0.0,1.0,0.5414187120150269,0.4186046511627907,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-8a29217702,3,,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,1.0,0.8113601931999888,1.0,0.0,0.20210526315789473,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-8a29217702,2,,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,1.0,0.8113601931999888,1.0,0.0,0.20210526315789473,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-712ba36a4f,0,,0.706191,hard;no-clear-win-win;pivotal-seat,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-d49e5fe070,3,,0.672467,medium;small-frontier,0.9816,0.0,1.0,0.7007538705288381,0.3346938775510204,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-d49e5fe070,2,,0.672467,medium;small-frontier,0.0,0.0,0.0,nan,nan,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-faf2ca7d47,1,,0.694187,hard;no-clear-win-win;pivotal-seat;small-frontier,1.0,0.0,1.0,1.6334630891922322,0.6121212121212121,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-d49e5fe070,1,,0.672467,medium;small-frontier,1.0,0.704468524997698,1.0,0.0,0.35833333333333334,0.0
all_oracle,all_oracle,5,,scorable_negotiation-L4-8a29217702,1,,0.68927,hard;high-conflict;no-clear-win-win;small-frontier,1.0,0.8113601931999888,1.0,0.0,0.20210526315789473,0.0
