cell_id,run_dir,arm,instance_id,episode_seed,episode_id,bank_position,family,channel,value_structure,n_items,horizon,scrambled,policy_seats,mean_efficiency,mean_suppression,revenue,stage_completion_rate,parse_ok_rate,api_silence_rate,clock_ceiling_rate,dm_volume,broadcasts,revenue_ratio,benchmark_revenue,onset_stage,onset_censored,ever_agreement,stages_completed,fallback_moves,api_silence,vintage
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_oracle,auction-10lot-84003,0,auction-all_oracle-a741b1236d,1,saa,dm,apv,10,6,False,"oracle,oracle,oracle,oracle,oracle",0.9832431686920318,0.0,4300.0,1.0,1.0,0.0,0.0,15.7,300.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_oracle,auction-10lot-84063,0,auction-all_oracle-cd80c3988c,21,saa,dm,apv,10,6,False,"oracle,oracle,oracle,oracle,oracle",0.9700652967390241,0.0,4380.0,1.0,1.0,0.0,0.0,19.3,325.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_oracle,auction-10lot-84033,0,auction-all_oracle-dafd5782ac,13,saa,dm,apv,10,6,False,"oracle,oracle,oracle,oracle,oracle",0.9713262518581885,0.0,4080.0,1.0,1.0,0.0,0.0,13.633333333333333,265.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_oracle,auction-10lot-84019,0,auction-all_oracle-e006bfadb9,6,saa,dm,apv,10,6,False,"oracle,oracle,oracle,oracle,oracle",0.9603229876981944,0.0,3840.0,1.0,1.0,0.0,0.0,13.3,270.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_oracle,auction-10lot-84030,0,auction-all_oracle-f955230b3e,11,saa,dm,apv,10,6,False,"oracle,oracle,oracle,oracle,oracle",0.9538738938026112,0.0,3920.0,1.0,1.0,0.0,0.0,15.5,290.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84036,0,auction-all_rational-142d30febb,14,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.957534571627174,0.0,3540.0,1.0,1.0,0.0,0.0,12.366666666666667,235.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84007,0,auction-all_rational-18a49a269f,3,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9699849154232071,0.0,3900.0,1.0,1.0,0.0,0.0,14.133333333333333,275.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84001,0,auction-all_rational-22694d9431,0,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9849838035202275,0.0,4020.0,1.0,1.0,0.0,0.0,11.533333333333333,280.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84044,0,auction-all_rational-30653a403b,17,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9787696459043053,0.0,3720.0,1.0,1.0,0.0,0.0,14.0,275.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84008,0,auction-all_rational-32978c2ff3,4,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9907996458273572,0.0,4040.0,1.0,1.0,0.0,0.0,13.3,270.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84040,0,auction-all_rational-402b96708c,15,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9494049624479023,0.0,3920.0,1.0,1.0,0.0,0.0,14.1,280.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84012,0,auction-all_rational-507fa64bf8,5,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9578256180328791,0.0,4060.0,1.0,1.0,0.0,0.0,15.233333333333333,300.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84065,0,auction-all_rational-697b51c160,22,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9600524114599721,0.0,3760.0,1.0,1.0,0.0,0.0,13.033333333333333,255.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84057,0,auction-all_rational-70bfca272f,19,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9797772397854442,0.0,4380.0,1.0,1.0,0.0,0.0,17.733333333333334,300.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84006,0,auction-all_rational-72465c77c9,2,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9796082552854544,0.0,4140.0,1.0,1.0,0.0,0.0,17.066666666666666,300.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84032,0,auction-all_rational-739f26fd5c,12,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.962132473040329,0.0,4160.0,1.0,1.0,0.0,0.0,17.0,305.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84060,0,auction-all_rational-9e2838b787,20,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9746071328596688,0.0,4420.0,1.0,1.0,0.0,0.0,13.766666666666667,300.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84028,0,auction-all_rational-b31a94ad0b,9,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9835776121974753,0.0,4200.0,1.0,1.0,0.0,0.0,15.666666666666666,295.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84030,0,auction-all_rational-c0a6c04f6c,11,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9538738938026112,0.0,3920.0,1.0,1.0,0.0,0.0,15.5,290.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84052,0,auction-all_rational-c265779ddc,18,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9486392958055788,0.0,3540.0,1.0,1.0,0.0,0.0,11.0,275.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84042,0,auction-all_rational-dd630aa261,16,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9512102522176825,0.0,4040.0,1.0,1.0,0.0,0.0,14.8,295.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84003,0,auction-all_rational-e0cb2bf36e,1,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9832431686920318,0.0,4300.0,1.0,1.0,0.0,0.0,15.7,300.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84067,0,auction-all_rational-ecd84f4c12,23,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9869968841737329,0.0,4500.0,1.0,1.0,0.0,0.0,17.6,305.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84025,0,auction-all_rational-f150a0bc26,7,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9717294983822491,0.0,4320.0,1.0,1.0,0.0,0.0,15.466666666666667,285.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84029,0,auction-all_rational-f3ba01c618,10,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9638465007901447,0.0,4280.0,1.0,1.0,0.0,0.0,15.8,305.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84026,0,auction-all_rational-fa4a55f992,8,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9650246589195371,0.0,4360.0,1.0,1.0,0.0,0.0,14.6,295.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84033,0,auction-all_rational-fb343c5f95,13,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9713262518581885,0.0,4080.0,1.0,1.0,0.0,0.0,13.633333333333333,265.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84019,0,auction-all_rational-fcee9192a5,6,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9603229876981944,0.0,3840.0,1.0,1.0,0.0,0.0,13.3,270.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_rational,auction-10lot-84063,0,auction-all_rational-fe03e83d27,21,saa,dm,apv,10,6,False,"rational,rational,rational,rational,rational",0.9700652967390241,0.0,4380.0,1.0,1.0,0.0,0.0,19.3,325.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_llm,auction-10lot-84044,0,auction-all_llm-0425bac2ad,17,saa,dm,apv,10,6,False,none,0.9285187973736476,-0.09578946633567054,3700.0,1.0,1.0,0.0,0.0,3.3666666666666667,134.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_llm,auction-10lot-84028,0,auction-all_llm-1ff1aa39c5,9,saa,dm,apv,10,6,False,none,0.9348880942407752,-0.1957745613945464,4180.0,1.0,1.0,0.0,0.0,3.3666666666666667,159.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
R2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R2__llm_supplement1,all_llm,auction-10lot-84036,0,auction-all_llm-2473b99273,14,saa,dm,apv,10,6,False,none,0.9576260198989859,-0.11924355932492425,3706.0,1.0,1.0,0.0,0.0,3.6666666666666665,169.0,,,,1.0,0.0,6,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_saa10_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""dm"", ""family"": null, ""horizon"": 6, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""apv""}"
