any_violation,cell_id,corrected_backers,deal,deal_lost_to_guard,deal_lost_to_guard_no_veto,episode_id,final_offer,instance_id,n_terminal_votes,n_violations,seed,veto_backs_corrected,violators,would_pass_corrected
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-c16df26fd9,P12,scorable_negotiation-L0-db777d04d1,4.0,2.0,1,1.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-dd02351609,P12,scorable_negotiation-L0-db777d04d1,4.0,1.0,0,1.0,Devon,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-eee004c786,P14,scorable_negotiation-L0-44925c2d5b,4.0,2.0,2,1.0,Avery;Devon,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-f1cc3f68bf,P13,scorable_negotiation-L0-033f0874d5,4.0,0.0,1,1.0,,1.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-f4683f2dc3,P13,scorable_negotiation-L0-44925c2d5b,4.0,2.0,1,1.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-074cd7db14,P20,scorable_negotiation-L1-6e5961e973,4.0,1.0,0,1.0,Blake,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-16e4929d3e,P18,scorable_negotiation-L1-b3fd37949a,4.0,0.0,3,1.0,,1.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-1799dfe77d,P16,scorable_negotiation-L1-a9e4838c4c,4.0,1.0,1,0.0,Casey,0.0
0.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-236f3b0ccc,P11,scorable_negotiation-L1-6f6151e1d5,4.0,0.0,4,1.0,,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-255eb2ecbc,P14,scorable_negotiation-L1-a9e4838c4c,4.0,2.0,0,1.0,Blake;Devon,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-2e5667138b,P17,scorable_negotiation-L1-a9e4838c4c,4.0,2.0,3,1.0,Avery;Blake,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-3583da8030,P18,scorable_negotiation-L1-b3fd37949a,4.0,0.0,4,1.0,,1.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-3e2b6339f3,P11,scorable_negotiation-L1-6f6151e1d5,4.0,2.0,2,1.0,Avery;Ember,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-4304539e99,P11,scorable_negotiation-L1-6f6151e1d5,4.0,3.0,3,1.0,Avery;Blake;Ember,0.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-438e03b8bf,P15,scorable_negotiation-L1-1381dc04db,4.0,1.0,1,0.0,Ember,0.0
0.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-458a09773a,P16,scorable_negotiation-L1-a9e4838c4c,4.0,0.0,2,1.0,,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-5752b69f0b,P11,scorable_negotiation-L1-6f6151e1d5,4.0,2.0,1,1.0,Devon;Ember,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-5cf7219ae6,P16,scorable_negotiation-L1-b3fd37949a,4.0,0.0,0,1.0,,1.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-6e412f2ed1,P15,scorable_negotiation-L1-1381dc04db,4.0,0.0,3,1.0,,1.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-720c858c40,P16,scorable_negotiation-L1-1381dc04db,4.0,0.0,2,1.0,,1.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-784a357b03,P17,scorable_negotiation-L1-6e5961e973,4.0,1.0,3,0.0,Avery,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-7c0d9c60b1,P11,scorable_negotiation-L1-6f6151e1d5,4.0,0.0,0,1.0,,1.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-9b36645052,P15,scorable_negotiation-L1-b3fd37949a,4.0,0.0,2,1.0,,1.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-a3b7cf7905,P15,scorable_negotiation-L1-a9e4838c4c,4.0,1.0,4,1.0,Blake,0.0
0.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-a6df6df336,P18,scorable_negotiation-L1-6e5961e973,4.0,0.0,1,1.0,,0.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-c83f7cff26,P19,scorable_negotiation-L1-6e5961e973,4.0,1.0,2,1.0,Ember,0.0
0.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-d7c8fecb80,P17,scorable_negotiation-L1-1381dc04db,4.0,0.0,0,1.0,,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-e05ad7fcec,P20,scorable_negotiation-L1-1381dc04db,4.0,2.0,4,1.0,Blake;Casey,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-f649d26a7f,P18,scorable_negotiation-L1-6e5961e973,4.0,2.0,4,0.0,Avery;Casey,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-f806647186,P17,scorable_negotiation-L1-b3fd37949a,4.0,2.0,1,1.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-122b3f3c96,P13,scorable_negotiation-L2-107032bc27,4.0,1.0,4,0.0,Casey,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-26d0adf855,P12,scorable_negotiation-L2-f3366df5c2,4.0,2.0,3,1.0,Avery;Blake,0.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-37124e6c3e,P18,scorable_negotiation-L2-5edb2fff08,4.0,1.0,3,0.0,Ember,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-37a14a8778,P17,scorable_negotiation-L2-5edb2fff08,4.0,1.0,1,1.0,Devon,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-42f938c2c7,P15,scorable_negotiation-L2-c07670b4c3,4.0,2.0,1,0.0,Casey;Ember,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-4942027168,P11,scorable_negotiation-L2-f3366df5c2,4.0,0.0,4,1.0,,1.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-51720cdc4a,P15,scorable_negotiation-L2-c07670b4c3,4.0,2.0,4,1.0,Blake;Casey,0.0
0.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-56227e9b97,P17,scorable_negotiation-L2-c07670b4c3,4.0,0.0,0,0.0,,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-5d7e534848,P11,scorable_negotiation-L2-107032bc27,4.0,0.0,3,1.0,,1.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-610135449b,P12,scorable_negotiation-L2-f3366df5c2,4.0,1.0,2,1.0,Avery,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-6248ca8d48,P16,scorable_negotiation-L2-c07670b4c3,4.0,2.0,3,1.0,Blake;Ember,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-68df9ab671,P12,scorable_negotiation-L2-107032bc27,4.0,2.0,0,0.0,Casey;Devon,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-700ceb5241,P16,scorable_negotiation-L2-5edb2fff08,4.0,1.0,2,1.0,Avery,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-80a7c7f300,P17,scorable_negotiation-L2-5edb2fff08,4.0,1.0,0,0.0,Casey,0.0
0.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-87ec2d13b8,P15,scorable_negotiation-L2-cd5957683b,4.0,0.0,1,1.0,,0.0
0.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-90cc425e6c,P12,scorable_negotiation-L2-f3366df5c2,4.0,0.0,0,0.0,,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-95bb7713b0,P15,scorable_negotiation-L2-cd5957683b,4.0,0.0,0,1.0,,1.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-9933276c7f,P16,scorable_negotiation-L2-cd5957683b,4.0,0.0,4,1.0,,1.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-a20ba202c4,P14,scorable_negotiation-L2-cd5957683b,4.0,1.0,3,1.0,Blake,0.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-a73c70c053,P12,scorable_negotiation-L2-f3366df5c2,4.0,1.0,1,0.0,Devon,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-ab419ca1c8,P12,scorable_negotiation-L2-107032bc27,4.0,3.0,1,0.0,Casey;Devon;Ember,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-b7f55e95b8,P14,scorable_negotiation-L2-107032bc27,4.0,0.0,2,1.0,,1.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-f5fb320caa,P14,scorable_negotiation-L2-cd5957683b,4.0,1.0,2,1.0,Avery,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-f8fef21b63,P12,scorable_negotiation-L2-c07670b4c3,4.0,1.0,2,1.0,Avery,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-ff37ed17c0,P17,scorable_negotiation-L2-5edb2fff08,4.0,2.0,4,1.0,Avery;Blake,0.0
0.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-0f47eea060,P11,scorable_negotiation-L3-8e55401ea3,4.0,0.0,3,0.0,,0.0
0.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-138daf2dd3,P16,scorable_negotiation-L3-901198dd46,4.0,0.0,0,1.0,,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-1f567176a8,P16,scorable_negotiation-L3-78a36182a2,4.0,2.0,4,0.0,Avery;Casey,0.0
0.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-48f965d26d,P13,scorable_negotiation-L3-09d8108a8f,4.0,0.0,2,1.0,,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-4dc5f92253,P16,scorable_negotiation-L3-901198dd46,4.0,0.0,1,1.0,,1.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-5262eb991e,P16,scorable_negotiation-L3-78a36182a2,4.0,1.0,3,0.0,Avery,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-6755950623,P17,scorable_negotiation-L3-901198dd46,4.0,2.0,2,1.0,Avery;Ember,0.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-7d7e2d46bd,P12,scorable_negotiation-L3-81f699e3fe,4.0,1.0,1,0.0,Ember,0.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-7ed9b98266,P17,scorable_negotiation-L3-78a36182a2,4.0,1.0,2,1.0,Ember,0.0
0.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-9a6b88b142,P17,scorable_negotiation-L3-09d8108a8f,4.0,0.0,4,0.0,,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-a35087fa26,P12,scorable_negotiation-L3-09d8108a8f,4.0,2.0,1,1.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-a8371d3059,P10,scorable_negotiation-L3-8e55401ea3,4.0,1.0,4,0.0,Casey,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-aedef1c650,P14,scorable_negotiation-L3-81f699e3fe,4.0,1.0,2,1.0,Avery,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-cb6d05ed55,P14,scorable_negotiation-L3-901198dd46,4.0,0.0,4,1.0,,1.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-cf0cb38453,P16,scorable_negotiation-L3-901198dd46,4.0,0.0,3,1.0,,1.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-d20231b679,P19,scorable_negotiation-L3-78a36182a2,4.0,1.0,0,1.0,Blake,0.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-d652367803,P18,scorable_negotiation-L3-78a36182a2,4.0,1.0,1,0.0,Casey,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-e4b3fb8864,P10,scorable_negotiation-L3-8e55401ea3,4.0,3.0,1,0.0,Casey;Devon;Ember,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-eac92b1740,P12,scorable_negotiation-L3-81f699e3fe,4.0,3.0,4,1.0,Avery;Blake;Casey,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-ebcb3094a5,P11,scorable_negotiation-L3-8e55401ea3,4.0,3.0,2,1.0,Avery;Devon;Ember,0.0
0.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-ed18be6f77,P17,scorable_negotiation-L3-81f699e3fe,4.0,0.0,0,1.0,,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-ef2ba310ed,P10,scorable_negotiation-L3-8e55401ea3,4.0,2.0,0,0.0,Casey;Devon,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-f0b9234887,P17,scorable_negotiation-L3-81f699e3fe,4.0,2.0,3,1.0,Avery;Blake,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-f3ce282cfa,P14,scorable_negotiation-L3-09d8108a8f,4.0,1.0,3,1.0,Blake,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-03e3a017e9,P18,scorable_negotiation-L4-592a4f7b6d,4.0,2.0,4,1.0,Blake;Casey,0.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-16ac483df7,P18,scorable_negotiation-L4-b9891ffb3e,4.0,1.0,4,1.0,Blake,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-1777138e47,P13,scorable_negotiation-L4-592a4f7b6d,4.0,1.0,0,0.0,Devon,0.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-2e2e876d40,P18,scorable_negotiation-L4-05f715c1e6,4.0,1.0,1,0.0,Ember,0.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-35f6213c7e,P16,scorable_negotiation-L4-b9891ffb3e,4.0,1.0,2,1.0,Devon,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-47a86b9aa1,P15,scorable_negotiation-L4-05f715c1e6,4.0,1.0,0,0.0,Devon,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-4ab1905d46,P19,scorable_negotiation-L4-35d9e3e112,4.0,3.0,0,1.0,Blake;Casey;Devon,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-4c71bf1359,P10,scorable_negotiation-L4-592a4f7b6d,4.0,2.0,1,0.0,Devon;Ember,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-54d4354da2,P14,scorable_negotiation-L4-b9891ffb3e,4.0,2.0,1,0.0,Casey;Ember,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-668ea258e3,P20,scorable_negotiation-L4-05f715c1e6,4.0,2.0,4,1.0,Blake;Casey,0.0
0.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-6927a26e6f,P12,scorable_negotiation-L4-592a4f7b6d,4.0,0.0,2,1.0,,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-6d3958e642,P14,scorable_negotiation-L4-35d9e3e112,4.0,0.0,4,1.0,,1.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-855f66c3ae,P19,scorable_negotiation-L4-35d9e3e112,4.0,1.0,3,0.0,Ember,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-96c8cb8e8f,P16,scorable_negotiation-L4-b9891ffb3e,4.0,0.0,3,1.0,,1.0
1.0,all_rational__unanimity_r4,2,0.0,0.0,0.0,scorable_negotiation-moves_chat-99473b9e12,P20,scorable_negotiation-L4-35d9e3e112,4.0,1.0,1,0.0,Devon,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-9f0a4a8046,P12,scorable_negotiation-L4-592a4f7b6d,4.0,1.0,3,1.0,Blake,0.0
1.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-b0e3b7ea47,P17,scorable_negotiation-L4-b9891ffb3e,4.0,1.0,0,0.0,Casey,0.0
0.0,all_rational__unanimity_r4,3,0.0,0.0,0.0,scorable_negotiation-moves_chat-d34a315e0c,P15,scorable_negotiation-L4-05f715c1e6,4.0,0.0,2,1.0,,0.0
1.0,all_rational__unanimity_r4,4,0.0,0.0,0.0,scorable_negotiation-moves_chat-f139dd50a5,P21,scorable_negotiation-L4-05f715c1e6,4.0,1.0,3,1.0,Blake,0.0
0.0,all_rational__unanimity_r4,5,1.0,0.0,0.0,scorable_negotiation-moves_chat-f2b676d307,P17,scorable_negotiation-L4-35d9e3e112,4.0,0.0,2,1.0,,1.0
