arm,episode_id,episode_seed,ever_accepts_seed,first_move_accepts_seed,instance_id,logical_table,protocol_variant,seat,seat_index,seeded_offer,z
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-00f1b47ae4,3,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Devon,3,placebo,0.544118
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-00f1b47ae4,3,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Ember,4,placebo,0.534091
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-05c2ae3c2d,2,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Avery,0,placebo,0.162791
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-05c2ae3c2d,2,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Blake,1,placebo,0.043478
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-05c2ae3c2d,2,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Casey,2,placebo,0.319149
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-05c2ae3c2d,2,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Devon,3,placebo,0.386792
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-05c2ae3c2d,2,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Ember,4,placebo,0.781609
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-0ecbce09d3,3,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Avery,0,placebo,0.32
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-0ecbce09d3,3,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Blake,1,placebo,0.653333
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-0ecbce09d3,3,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Casey,2,placebo,0.804598
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-0ecbce09d3,3,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Devon,3,placebo,0.0
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-0ecbce09d3,3,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Ember,4,placebo,0.015152
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1305ea6924,1,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Avery,0,placebo,0.478873
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1305ea6924,1,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Blake,1,placebo,0.107692
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1305ea6924,1,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Casey,2,placebo,0.674419
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1305ea6924,1,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Devon,3,placebo,0.088235
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1305ea6924,1,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Ember,4,placebo,0.045455
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-5b55bb4e20,3,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Avery,0,placebo,0.088608
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-5b55bb4e20,3,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Blake,1,placebo,1.0
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-5b55bb4e20,3,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Casey,2,placebo,0.171429
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-5b55bb4e20,3,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Devon,3,placebo,0.336449
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-5b55bb4e20,3,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Ember,4,placebo,1.0
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-608ccb6b30,2,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Avery,0,placebo,0.746479
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-608ccb6b30,2,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Blake,1,placebo,0.553846
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-608ccb6b30,2,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Casey,2,placebo,0.325581
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-608ccb6b30,2,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Devon,3,placebo,0.544118
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-608ccb6b30,2,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Ember,4,placebo,0.534091
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-62664e879b,1,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Avery,0,placebo,0.383721
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-62664e879b,1,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Blake,1,placebo,0.326087
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-62664e879b,1,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Casey,2,placebo,0.074468
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-62664e879b,1,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Devon,3,placebo,0.415094
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-62664e879b,1,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Ember,4,placebo,0.655172
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-6bb72c6d54,4,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Avery,0,placebo,0.391608
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-6bb72c6d54,4,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Blake,1,placebo,0.033333
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-6bb72c6d54,4,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Casey,2,placebo,0.0
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-6bb72c6d54,4,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Devon,3,placebo,0.268817
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-6bb72c6d54,4,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Ember,4,placebo,0.419355
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-702feca11c,0,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Avery,0,placebo,0.380282
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-702feca11c,0,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Blake,1,placebo,0.230769
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-702feca11c,0,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Casey,2,placebo,0.023256
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-702feca11c,0,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Devon,3,placebo,0.382353
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-702feca11c,0,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Ember,4,placebo,0.397727
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-814fd2383b,1,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Avery,0,placebo,0.063291
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-814fd2383b,1,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Blake,1,placebo,0.819672
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-814fd2383b,1,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Casey,2,placebo,0.352381
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-814fd2383b,1,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Devon,3,placebo,0.682243
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-814fd2383b,1,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Ember,4,placebo,0.650407
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-81b78371fd,4,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Avery,0,placebo,0.126582
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-81b78371fd,4,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Blake,1,placebo,0.393443
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-81b78371fd,4,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Casey,2,placebo,0.52381
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-81b78371fd,4,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Devon,3,placebo,0.383178
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-81b78371fd,4,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Ember,4,placebo,0.617886
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-84114a15e8,3,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Avery,0,placebo,0.146853
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-84114a15e8,3,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Blake,1,placebo,0.0
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-84114a15e8,3,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Casey,2,placebo,0.803571
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-84114a15e8,3,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Devon,3,placebo,0.11828
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-84114a15e8,3,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Ember,4,placebo,1.0
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-8e79209264,1,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Avery,0,placebo,0.008
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-8e79209264,1,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Blake,1,placebo,0.306667
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-8e79209264,1,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Casey,2,placebo,0.172414
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-8e79209264,1,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Devon,3,placebo,0.620968
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-8e79209264,1,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Ember,4,placebo,0.075758
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-9078b6449d,3,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Avery,0,placebo,0.22093
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-9078b6449d,3,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Blake,1,placebo,0.5
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-9078b6449d,3,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Casey,2,placebo,0.393617
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-9078b6449d,3,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Devon,3,placebo,0.141509
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-9078b6449d,3,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Ember,4,placebo,0.103448
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-9a2ae68c36,0,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Avery,0,placebo,0.160839
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-9a2ae68c36,0,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Blake,1,placebo,0.366667
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-9a2ae68c36,0,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Casey,2,placebo,0.133929
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-9a2ae68c36,0,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Devon,3,placebo,0.11828
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-9a2ae68c36,0,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Ember,4,placebo,0.0
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-ad831e913f,1,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Avery,0,placebo,0.160839
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-ad831e913f,1,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Blake,1,placebo,0.333333
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-ad831e913f,1,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Casey,2,placebo,0.366071
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-ad831e913f,1,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Devon,3,placebo,0.107527
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-ad831e913f,1,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Ember,4,placebo,0.564516
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b03a4a9761,0,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Avery,0,placebo,0.627907
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b03a4a9761,0,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Blake,1,placebo,0.173913
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b03a4a9761,0,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Casey,2,placebo,0.255319
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b03a4a9761,0,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Devon,3,placebo,0.018868
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b03a4a9761,0,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Ember,4,placebo,0.321839
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b30018a7a6,2,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Avery,0,placebo,0.506329
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b30018a7a6,2,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Blake,1,placebo,0.57377
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b30018a7a6,2,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Casey,2,placebo,0.028571
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b30018a7a6,2,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Devon,3,placebo,0.700935
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b30018a7a6,2,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Ember,4,placebo,0.495935
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b6ebed8ace,0,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Avery,0,placebo,0.506329
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b6ebed8ace,0,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Blake,1,placebo,0.57377
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b6ebed8ace,0,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Casey,2,placebo,0.342857
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b6ebed8ace,0,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Devon,3,placebo,0.037383
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b6ebed8ace,0,0.0,0.0,scorable_negotiation-L1-aabb4d986b,all_oracle,continue,Ember,4,placebo,0.495935
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b6f9fdd619,2,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Avery,0,placebo,0.32
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b6f9fdd619,2,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Blake,1,placebo,0.653333
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b6f9fdd619,2,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Casey,2,placebo,0.586207
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b6f9fdd619,2,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Devon,3,placebo,0.266129
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-b6f9fdd619,2,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Ember,4,placebo,0.015152
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-d167c5261a,0,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Avery,0,placebo,0.584
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-d167c5261a,0,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Blake,1,placebo,0.653333
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-d167c5261a,0,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Casey,2,placebo,0.804598
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-d167c5261a,0,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Devon,3,placebo,0.0
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-d167c5261a,0,0.0,0.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Ember,4,placebo,0.242424
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-d26943f352,2,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Avery,0,placebo,0.160839
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-d26943f352,2,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Blake,1,placebo,0.333333
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-d26943f352,2,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Casey,2,placebo,0.366071
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-d26943f352,2,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Devon,3,placebo,0.107527
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-d26943f352,2,0.0,0.0,scorable_negotiation-L1-19dae4b672,all_oracle,continue,Ember,4,placebo,0.564516
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-db3be6b9b0,4,1.0,1.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Avery,0,placebo,0.064
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-db3be6b9b0,4,1.0,1.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Blake,1,placebo,0.653333
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-db3be6b9b0,4,1.0,1.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Casey,2,placebo,0.804598
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-db3be6b9b0,4,1.0,1.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Devon,3,placebo,0.0
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-db3be6b9b0,4,1.0,1.0,scorable_negotiation-L1-996daa4124,all_oracle,continue,Ember,4,placebo,0.454545
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-fa77bc53bb,4,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Avery,0,placebo,0.478873
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-fa77bc53bb,4,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Blake,1,placebo,0.484615
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-fa77bc53bb,4,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Casey,2,placebo,0.674419
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-fa77bc53bb,4,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Devon,3,placebo,0.088235
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-fa77bc53bb,4,0.0,0.0,scorable_negotiation-L1-a9097927ce,all_oracle,continue,Ember,4,placebo,0.352273
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-fe486d8e73,4,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Avery,0,placebo,0.197674
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-fe486d8e73,4,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Blake,1,placebo,0.684783
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-fe486d8e73,4,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Casey,2,placebo,0.531915
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-fe486d8e73,4,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Devon,3,placebo,0.575472
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-fe486d8e73,4,0.0,0.0,scorable_negotiation-L1-282034699c,all_oracle,continue,Ember,4,placebo,0.321839
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-0513b20569,1,0.0,0.0,scorable_negotiation-L2-1fc37540c8,all_oracle,continue,Avery,0,placebo,0.392857
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-0513b20569,1,0.0,0.0,scorable_negotiation-L2-1fc37540c8,all_oracle,continue,Blake,1,placebo,0.41
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-0513b20569,1,0.0,0.0,scorable_negotiation-L2-1fc37540c8,all_oracle,continue,Casey,2,placebo,0.0
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-0513b20569,1,0.0,0.0,scorable_negotiation-L2-1fc37540c8,all_oracle,continue,Devon,3,placebo,0.41791
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-0513b20569,1,0.0,0.0,scorable_negotiation-L2-1fc37540c8,all_oracle,continue,Ember,4,placebo,0.377622
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-11ec8b6c35,2,1.0,0.0,scorable_negotiation-L2-103cef6017,all_oracle,continue,Avery,0,placebo,0.152174
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-11ec8b6c35,2,1.0,0.0,scorable_negotiation-L2-103cef6017,all_oracle,continue,Blake,1,placebo,0.685393
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-11ec8b6c35,2,1.0,0.0,scorable_negotiation-L2-103cef6017,all_oracle,continue,Casey,2,placebo,0.5
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-11ec8b6c35,2,1.0,1.0,scorable_negotiation-L2-103cef6017,all_oracle,continue,Devon,3,placebo,0.184783
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-11ec8b6c35,2,1.0,0.0,scorable_negotiation-L2-103cef6017,all_oracle,continue,Ember,4,placebo,0.045977
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1ab20dd9f2,3,0.0,0.0,scorable_negotiation-L2-0aa50f7b83,all_oracle,continue,Avery,0,placebo,0.580645
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1ab20dd9f2,3,0.0,0.0,scorable_negotiation-L2-0aa50f7b83,all_oracle,continue,Blake,1,placebo,0.134328
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1ab20dd9f2,3,0.0,0.0,scorable_negotiation-L2-0aa50f7b83,all_oracle,continue,Casey,2,placebo,0.242991
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1ab20dd9f2,3,0.0,0.0,scorable_negotiation-L2-0aa50f7b83,all_oracle,continue,Devon,3,placebo,0.353741
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1ab20dd9f2,3,0.0,0.0,scorable_negotiation-L2-0aa50f7b83,all_oracle,continue,Ember,4,placebo,0.653061
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1e2b8906b0,3,0.0,0.0,scorable_negotiation-L2-adac68f4ac,all_oracle,continue,Avery,0,placebo,0.089888
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1e2b8906b0,3,0.0,0.0,scorable_negotiation-L2-adac68f4ac,all_oracle,continue,Blake,1,placebo,0.652174
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1e2b8906b0,3,0.0,0.0,scorable_negotiation-L2-adac68f4ac,all_oracle,continue,Casey,2,placebo,0.557895
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1e2b8906b0,3,0.0,0.0,scorable_negotiation-L2-adac68f4ac,all_oracle,continue,Devon,3,placebo,0.322222
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-1e2b8906b0,3,0.0,0.0,scorable_negotiation-L2-adac68f4ac,all_oracle,continue,Ember,4,placebo,0.473684
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-25da5b6b69,3,0.0,0.0,scorable_negotiation-L2-1fc37540c8,all_oracle,continue,Avery,0,placebo,0.035714
all_oracle__placebo_continue_ballot_fixed,scorable_negotiation-moves_chat-25da5b6b69,3,0.0,0.0,scorable_negotiation-L2-1fc37540c8,all_oracle,continue,Blake,1,placebo,0.48
